"","year","edad","SxH","SxM"
"4762",2033,32,0.99724672077573,0.999141840596013
"4763",2034,33,0.997172409236652,0.999090546007616
"4764",2035,34,0.997095046643222,0.99903198685381
"4765",2036,35,0.997012176888596,0.998965623648387
"4766",2037,36,0.99692132798073,0.998890976244877
"4767",2038,37,0.996820204118503,0.998807326045135
"4768",2039,38,0.996706688368142,0.998713996291463
"4769",2040,39,0.99657882965252,0.998610309006851
"4770",2041,40,0.996434767055808,0.998495544781133
"4771",2042,41,0.99627265560245,0.998368650698338
"4772",2043,42,0.996090554639791,0.998228887374076
"4773",2044,43,0.995886754707578,0.998075170192246
"4774",2045,44,0.995659542913262,0.997906040269668
"4775",2046,45,0.995407061341753,0.997720381799111
"4776",2047,46,0.995127523409123,0.997516770943909
"4777",2048,47,0.994818800364526,0.997293561398851
"4778",2049,48,0.994478913184631,0.997048905713243
"4779",2050,49,0.994106036770774,0.996780954562776
"4780",1970,50,0.99369753245238,0.996487844722902
"4781",1971,51,0.993250851132536,0.996166869595528
"4782",1972,52,0.992763547166834,0.995815371515893
"4783",1973,53,0.992232587032617,0.99543115404401
"4784",1974,54,0.991654554573252,0.995010852649869
"4785",1975,55,0.991026519440931,0.994550982817119
"4786",1976,56,0.990344703451326,0.994048115719245
"4787",1977,57,0.989604919555989,0.993498355606369
"4788",1978,58,0.98880326704855,0.99289755313146
"4789",1979,59,0.987934726015796,0.992241046112749
"4790",1980,60,0.986994595832126,0.991523360366492
"4791",1981,61,0.985977760589929,0.9907394365011
"4792",1982,62,0.984878344014332,0.989883019086992
"4793",1983,63,0.9836901207855,0.988947164589213
"4794",1984,64,0.982406076155313,0.987925686918252
"4795",1985,65,0.981019735582205,0.986810434425697
"4796",1986,66,0.979523433234942,0.98559280408636
"4797",1987,67,0.977908480618823,0.984264041632939
"4798",1988,68,0.976167476440519,0.982814657631657
"4799",1989,69,0.97429041255038,0.981233897083556
"4800",1990,70,0.972267301581957,0.979510162021336
"4801",1991,71,0.970087532120896,0.977631224751409
"4802",1992,72,0.967739974647686,0.975582997914339
"4803",1993,73,0.965213397295049,0.973351966903759
"4804",1994,74,0.96249518043549,0.970924097075893
"4805",1995,75,0.959571772019355,0.968281439552528
"4806",1996,76,0.956428320720418,0.965406173538785
"4807",1997,77,0.953051907329108,0.962279905305389
"4808",1998,78,0.949425217235282,0.958884675979865
"4809",1999,79,0.945527210344023,0.955201579888307
"4810",2000,80,0.941343466468743,0.951208060025213
"4811",2001,81,0.936857858810997,0.946879164473528
"4812",2002,82,0.932049776375302,0.942189320692205
"4813",2003,83,0.926901066520149,0.937112610985756
"4814",2004,84,0.921393233142553,0.931622753636872
"4815",2005,85,0.915505473818638,0.925691033903723
"4816",2006,86,0.909153657792748,0.919245392113464
"4817",2007,87,0.902236214143908,0.912202106383088
"4818",2008,88,0.894700604595677,0.904505904293972
"4819",2009,89,0.886489732431708,0.896097019781475
"4820",2010,90,0.877541686928552,0.8869110091966
"4821",2011,91,0.867789523137827,0.876878619870157
"4822",2012,92,0.857161073838426,0.865925718719254
"4823",2013,93,0.845578832481943,0.853973302767656
"4824",2014,94,0.832959913027798,0.840937613429213
"4825",2015,95,0.81921611688294,0.826730383275132
"4826",2016,96,0.804254150166416,0.811259246656036
"4827",2017,97,0.787976012052171,0.794428346178707
"4828",2018,98,0.770279600602818,0.776139173750787
"4829",2019,99,0.751059587191011,0.756291674585442
"4830",2020,100,0.73020859427964,0.734785663589594
"4831",2021,101,0.707618734603913,0.711522580359451
"4832",2022,102,0.683183560150677,0.686407607208118
"4833",2023,103,0.656800444581125,0.659352170989578
"4834",2024,104,0.628373445863163,0.630276823042126
"4835",2025,105,0.597816642568246,0.599114476052417
"4836",2026,106,0.565057930374325,0.565813949800678
"4837",2027,107,0.530043226353307,0.530343738957759
"4838",2028,108,0.492740980117346,0.492695879451566
"4839",2029,109,0.453146840269843,0.452889757903879
"4840",2030,110,0.663489176380315,0.662693092831412
"4841",2031,1,0.976412130102056,0.980938195804813
"4842",2032,2,0.995930794058252,0.996201684582031
"4843",2033,3,0.998699938284892,0.99877367344724
"4844",2034,4,0.99924467561354,0.999285999416254
"4845",2035,5,0.999432070552097,0.999481477170761
"4846",2036,6,0.999530055635242,0.999589527619964
"4847",2037,7,0.999595805904726,0.99966124476618
"4848",2038,8,0.999621510902774,0.99969939175583
"4849",2039,9,0.999631907474357,0.999723743832991
"4850",2040,10,0.999630173250867,0.999736827011472
"4851",2041,11,0.999616039079333,0.999739511022523
"4852",2042,12,0.999587267882624,0.999731907606504
"4853",2043,13,0.999540632088759,0.999714156422722
"4854",2044,14,0.999473253584898,0.999687403991324
"4855",2045,15,0.999383534140133,0.999653791344354
"4856",2046,16,0.999271674374272,0.999616039051592
"4857",2047,17,0.99913985068741,0.999577073335359
"4858",2048,18,0.998991959270808,0.999539214036024
"4859",2049,19,0.998832748723977,0.999504156215878
"4860",2050,20,0.998667648488505,0.999473023156545
"4861",1970,21,0.998502019619507,0.999445950543657
"4862",1971,22,0.998340478474621,0.999422488681009
"4863",1972,23,0.998186784777834,0.999401887373141
"4864",1973,24,0.998043623931692,0.999383164305607
"4865",1974,25,0.997912522316807,0.999365009394162
"4866",1975,26,0.997794033271801,0.999346092292089
"4867",1976,27,0.997687704734966,0.999325393555612
"4868",1977,28,0.997592292773689,0.999301658199454
"4869",1978,29,0.997506097177843,0.999273983348733
"4870",1979,30,0.997427043154553,0.999241725950195
"4871",1980,31,0.997352651737022,0.999204092819591
"4872",1981,32,0.997280301950851,0.999160280284728
"4873",1982,33,0.997207380181582,0.999109790933231
"4874",1983,34,0.997131347291694,0.999052050940562
"4875",1984,35,0.997049757517462,0.998986524472599
"4876",1985,36,0.996960149522724,0.99891273203043
"4877",1986,37,0.996860237059094,0.998829957840664
"4878",1987,38,0.996747914378007,0.998737528681902
"4879",1988,39,0.996621246183668,0.998634770316342
"4880",1989,40,0.996478385365828,0.998520965472341
"4881",1990,41,0.996317497619482,0.998395063617793
"4882",1991,42,0.996136652102057,0.998256333477452
"4883",1992,43,0.995934153517367,0.998103694650752
"4884",1993,44,0.995708301807918,0.997935692206978
"4885",1994,45,0.995457248139074,0.997751223831405
"4886",1995,46,0.995179214297655,0.997548864193108
"4887",1996,47,0.994872077878609,0.997326976077569
"4888",1997,48,0.99453387808511,0.997083735842761
"4889",1998,49,0.994162799637001,0.996817290458358
"4890",1999,50,0.993756206067767,0.996525776907533
"4891",2000,51,0.993311561904455,0.996206512775608
"4892",2001,52,0.99282642475813,0.995856845581444
"4893",2002,53,0.992297773046514,0.995474583967842
"4894",2003,54,0.991722200805323,0.995056376148996
"4895",2004,55,0.991096790956636,0.994598745838033
"4896",2005,56,0.99041775961289,0.994098270587727
"4897",2006,57,0.989680933623787,0.993551062513407
"4898",2007,58,0.988882426916348,0.992952991012912
"4899",2008,59,0.988017207025349,0.992299396113094
"4900",2009,60,0.987080580913017,0.991584800095143
"4901",2010,61,0.986067445373583,0.990804168620252
"4902",2011,62,0.984971938031229,0.989951245777141
"4903",2012,63,0.983787812456632,0.989019076806897
"4904",2013,64,0.98250805143407,0.988001508336349
"4905",2014,65,0.98112619610489,0.986890375848107
"4906",2015,66,0.979634564682501,0.985677063202574
"4907",2016,67,0.978024460177614,0.984352829267554
"4908",2017,68,0.976288503163866,0.982908190390811
"4909",2018,69,0.9744166531586,0.981332373548941
"4910",2019,70,0.972398898204209,0.979613769038921
"4911",2020,71,0.970224635421943,0.977740136308254
"4912",2021,72,0.967882716916295,0.975697352331792
"4913",2022,73,0.965361867085636,0.973471908177991
"4914",2023,74,0.962649464464781,0.971049776915666
"4915",2024,75,0.959731937709148,0.968412945375631
"4916",2025,76,0.956594378686827,0.965543532526887
"4917",2026,77,0.95322387278672,0.962423114819995
"4918",2027,78,0.949603087865635,0.959033678906884
"4919",2028,79,0.945711017857229,0.95535615997687
"4920",2029,80,0.941533239331726,0.951367899172884
"4921",2030,81,0.937053448490227,0.947043940259897
"4922",2031,82,0.932250940668755,0.942358570226033
"4923",2032,83,0.927107556113811,0.9372857119657
"4924",2033,84,0.921604760001407,0.931799110315749
"4925",2034,85,0.915721655713014,0.925869899992011
"4926",2035,86,0.909374172854765,0.919426050132998
"4927",2036,87,0.90246090904193,0.912384129154905
"4928",2037,88,0.894929269636805,0.904688806792929
"4929",2038,89,0.886722093460343,0.896280256420751
"4930",2039,90,0.877777396639407,0.887093971642184
"4931",2040,91,0.868028151801306,0.877060635864274
"4932",2041,92,0.85740209929536,0.866106052023058
"4933",2042,93,0.845821629937532,0.854151154605446
"4934",2043,94,0.833203744543495,0.841112125812861
"4935",2044,95,0.819460120830449,0.826900644521106
"4936",2045,96,0.804497331255485,0.8114242995544
"4937",2046,97,0.788217232173943,0.794587199223355
"4938",2047,98,0.770517571154344,0.77629081592105
"4939",2048,99,0.751292863722481,0.756435093777077
"4940",2049,100,0.730435574108003,0.734919869167999
"4941",2050,101,0.707837658488467,0.711646629892645
"4942",1970,102,0.683392519304955,0.686520637183639
"4943",1971,103,0.656997393841775,0.659453431215624
"4944",1972,104,0.62855622440597,0.630365713992888
"4945",1973,105,0.597983003229292,0.599190588001448
"4946",1974,106,0.565205578427706,0.565877102137758
"4947",1975,107,0.530169868262715,0.530394017782961
"4948",1976,108,0.492844382342662,0.492733670781709
"4949",1977,109,0.453224897199405,0.452915773832791
"4950",1978,110,0.663604703226364,0.662726870012362
"4951",1979,1,0.976314591305853,0.980856812525666
"4952",1980,2,0.99589718161431,0.996171038546107
"4953",1981,3,0.998689441242559,0.998763594252583
"4954",1982,4,0.999238695646441,0.999280377177985
"4955",1983,5,0.999427745755265,0.999477594716826
"4956",1984,6,0.999526563423389,0.999586611813676
"4957",1985,7,0.999592907095697,0.999658984117198
"4958",1986,8,0.999618993205045,0.999697506369002
"4959",1987,9,0.999629643722131,0.999722117420332
"4960",1988,10,0.999628075863348,0.999735379120947
"4961",1989,11,0.999614038457582,0.999738182258703
"4962",1990,12,0.999585303542171,0.999730652426368
"4963",1991,13,0.999538649849947,0.999712939246019
"4964",1992,14,0.99947120644437,0.999686196111881
"4965",1993,15,0.999381382894185,0.999652567042496
"4966",1994,16,0.999269387584253,0.999614772082578
"4967",1995,17,0.999137402299971,0.999575735956578
"4968",1996,18,0.998989325682608,0.999537777907161
"4969",1997,19,0.99882990784293,0.999502594985961
"4970",1998,20,0.998664577895466,0.999471315128209
"4971",1999,21,0.998498696712971,0.999444079712219
"4972",2000,22,0.998336881598375,0.999420445525795
"4973",2001,23,0.998182893738715,0.999399667860044
"4974",2002,24,0.998039422231168,0.999380769119966
"4975",2003,25,0.997907997577167,0.999362441602173
"4976",2004,26,0.997789178004128,0.999343355711447
"4977",2005,27,0.997682516196099,0.999322492726487
"4978",2006,28,0.997586773126829,0.999298596627859
"4979",2007,29,0.997500252663746,0.999270763063019
"4980",2008,30,0.99742088281785,0.999238347953154
"4981",2009,31,0.997346187556295,0.999200556782197
"4982",2010,32,0.997273546146662,0.999156584636665
"4983",2011,33,0.997200345270116,0.999105933386285
"4984",2012,34,0.997124045268211,0.999048028484109
"4985",2013,35,0.997042198268867,0.998982333375077
"4986",2014,36,0.996952340766487,0.998908368444214
"4987",2015,37,0.996852184569118,0.998825417363737
"4988",2016,38,0.996739621664092,0.998732806220906
"4989",2017,39,0.996612713578217,0.99862986004581
"4990",2018,40,0.99646961042453,0.998515861153412
"4991",2019,41,0.99630847575303,0.998389758540671
"4992",2020,42,0.996127376750829,0.998250819325763
"4993",2021,43,0.99592461528501,0.998097962269943
"4994",2022,44,0.995698488729013,0.99792973164888
"4995",2023,45,0.995447146430437,0.997745022453153
"4996",2024,46,0.995168808501956,0.997542409647973
"4997",2025,47,0.99486135126757,0.997320254192794
"4998",2026,48,0.994522810277855,0.997076727671825
"4999",2027,49,0.994151368286501,0.996809977786721
"5000",2028,50,0.993744388380256,0.996518141471137
"5001",2029,51,0.993299332349495,0.996198531448751
"5002",2030,52,0.992813757149678,0.995848494185848
"5003",2031,53,0.992284638794944,0.995465837296194
"5004",2032,54,0.991708569266767,0.995047206422035
"5005",2033,55,0.991082628815807,0.994589123608849
"5006",2034,56,0.990403034692452,0.994088165117014
"5007",2035,57,0.989665610942539,0.993540441468211
"5008",2036,58,0.988866468545915,0.992941818282306
"5009",2037,59,0.988000577548489,0.992287635127717
"5010",2038,60,0.987063243379905,0.991572414980997
"5011",2039,61,0.986049360271703,0.990791118456082
"5012",2040,62,0.984953063042785,0.989937489725526
"5013",2041,63,0.983768109501648,0.989004576272443
"5014",2042,64,0.982487482920173,0.987986218135993
"5015",2043,65,0.981104721279203,0.986874253374756
"5016",2044,66,0.979612145997006,0.985660068476048
"5017",2045,67,0.978001061787444,0.9843349196577
"5018",2046,68,0.976264084819888,0.982889322095846
"5019",2047,69,0.974391181117685,0.981312506388319
"5020",2048,70,0.972372343671734,0.97959286518834
"5021",2049,71,0.970196967885359,0.977718160530914
"5022",2050,72,0.967853909564463,0.975674276571042
"5023",1970,73,0.965331901923176,0.973447703237217
"5024",1971,74,0.962618323869277,0.971024412049073
"5025",1972,75,0.959699607954579,0.96838640279323
"5026",1973,76,0.95656085750093,0.965515806584217
"5027",1974,77,0.953189156983574,0.962394205897831
"5028",1975,78,0.949567177802909,0.959003598384896
"5029",1976,79,0.945673907036346,0.95532495134426
"5030",1977,80,0.941494921922347,0.951335626483123
"5031",1978,81,0.937013954371786,0.947010668476999
"5032",1979,82,0.93221031862756,0.942324392685604
"5033",1980,83,0.927065856398785,0.937250754207636
"5034",1981,84,0.921562040696753,0.931763492574829
"5035",1982,85,0.915677993936291,0.925833772941074
"5036",1983,86,0.909329633536132,0.919389558655889
"5037",1984,87,0.902415523100167,0.912347359586573
"5038",1985,88,0.894883079383827,0.9046518571743
"5039",1986,89,0.886675154240135,0.896243237048972
"5040",1987,90,0.877729778585585,0.887057005513598
"5041",1988,91,0.86797994171374,0.877023858913322
"5042",1989,92,0.857353402664693,0.866069613134698
"5043",1990,93,0.845772573010602,0.854115215323753
"5044",1991,94,0.833154476450051,0.841076859669205
"5045",1992,95,0.819410815717693,0.826866235918644
"5046",1993,96,0.804448190306837,0.811390942115966
"5047",1994,97,0.788168485462981,0.794555093519939
"5048",1995,98,0.770469479199306,0.776260166481758
"5049",1996,99,0.751245718571042,0.756406105360688
"5050",1997,100,0.730389699822018,0.734892742200576
"5051",1998,101,0.707793410806963,0.711621555059618
"5052",1999,102,0.683350284227539,0.68649778921605
"5053",2000,103,0.656957584966224,0.659432961931289
"5054",2001,104,0.628519278738706,0.630347744742311
"5055",2002,105,0.597949375254595,0.599175201752483
"5056",2003,106,0.565175732263355,0.565864335523702
"5057",2004,107,0.530144267797351,0.53038385349977
"5058",2005,108,0.492823479338564,0.492726030873331
"5059",2006,109,0.453209117548787,0.45291051440228
"5060",2007,110,0.663581347412036,0.662720041421317
"5061",2008,1,0.976084535820602,0.980664816734554
"5062",2009,2,0.995817213056328,0.996098134373269
"5063",2010,3,0.998664491284032,0.998739631599274
"5064",2011,4,0.999224485762982,0.999267018237097
"5065",2012,5,0.99941747409639,0.999468375589307
"5066",2013,6,0.999518271783059,0.99957969244015
"5067",2014,7,0.999586027242654,0.999653623305128
"5068",2015,8,0.999613023017371,0.99969303842677
"5069",2016,9,0.99962428019669,0.999718265653292
"5070",2017,10,0.999623110465738,0.999731952337505
"5071",2018,11,0.99960930577708,0.999735039508093
