year,edad,S.x..
2022,58,0.994581291
2022,59,0.993029213
2022,60,0.991135106
2022,61,0.989927512
2022,62,0.987429201
2022,63,0.982805737
2022,64,0.989852956
2022,65,0.987371186
2022,66,0.984423407
2022,67,0.982695952
2022,68,0.977986045
2022,69,0.972268165
2022,70,0.981482736
2022,71,0.977565074
2022,72,0.973471908
2022,73,0.970220792
2022,74,0.962882553
2022,75,0.956529075
2022,76,0.966892784
2022,77,0.96086644
2022,78,0.955308791
2022,79,0.949392205
2022,80,0.939628927
2022,81,0.950157055
2022,82,0.94208176
2022,83,0.933224407
2022,84,0.926042675
2022,85,0.916257804
2022,86,0.902406118
2022,87,0.912591161
2022,88,0.900657629
2022,89,0.887777467
2022,90,0.877201691
2022,91,0.861709909
2022,92,0.843108833
2022,93,0.848054811
2022,94,0.830269939
2022,95,0.811312695
2022,96,0.794164847
2022,97,0.771190368
2022,98,0.747091443
2022,99,0.739738919
2022,100,0.713569806
2022,101,0.686407607
2022,102,0.658554608
2022,103,0.626906642
2022,104,0.594235678
2022,105,0.567880029
2022,106,0.530953082
2022,107,0.492727463
2022,108,0.452524871
2022,109,0.661177896
2023,0,0.957872213
2023,1,0.998966862
2023,2,0.99961832
2023,3,0.999480046
2023,4,0.999499674
2023,5,0.999249446
2023,6,0.998118111
2023,7,0.999925318
2023,8,0.999863949
2023,9,0.999762287
2023,10,0.999744548
2023,11,0.999532799
2023,12,0.998988476
2023,13,0.9998559
2023,14,0.999755719
2023,15,0.999611784
2023,16,0.999559154
2023,17,0.999230604
2023,18,0.998656826
2023,19,0.99970479
2023,20,0.999572496
2023,21,0.999412312
2023,22,0.999296371
2023,23,0.998703032
2023,24,0.997686428
2023,25,0.999660828
2023,26,0.999467278
2023,27,0.999299172
2023,28,0.998991333
2023,29,0.99792205
2023,30,0.999722254
2023,31,0.99953647
2023,32,0.999228637
2023,33,0.999101736
2023,34,0.998528549
2023,35,0.996844602
2023,36,0.999492322
2023,37,0.999173344
2023,38,0.998688808
2023,39,0.998478376
2023,40,0.997494012
2023,41,0.995455499
2023,42,0.998943155
2023,43,0.998414473
2023,44,0.997745022
2023,45,0.997436311
2023,46,0.995912312
2023,47,0.99369949
2023,48,0.997854387
2023,49,0.997018254
2023,50,0.99619948
2023,51,0.99539902
2023,52,0.993280236
2023,53,0.990911499
2023,54,0.995863847
2023,55,0.99456112
2023,56,0.993611316
2023,57,0.992073892
2023,58,0.988736175
2023,59,0.994002438
2023,60,0.992331188
2023,61,0.990300319
2023,62,0.988994059
2023,63,0.986329097
2023,64,0.981448386
2023,65,0.98881363
2023,66,0.986142125
2023,67,0.982982553
2023,68,0.981108945
2023,69,0.976103782
2023,70,0.970064713
2023,71,0.979640966
2023,72,0.975434128
2023,73,0.971049777
2023,74,0.967545966
2023,75,0.959787066
2023,76,0.953074377
2023,77,0.963697943
2023,78,0.957259792
2023,79,0.951318916
2023,80,0.945009246
2023,81,0.9347705
2023,82,0.945296676
2023,83,0.936698025
2023,84,0.927316624
2023,85,0.919600585
2023,86,0.909196246
2023,87,0.894703702
2023,88,0.904224581
2023,89,0.891472862
2023,90,0.877740821
2023,91,0.86624582
2023,92,0.849821817
2023,93,0.830315508
2023,94,0.833690037
2023,95,0.814694144
2023,96,0.794479785
2023,97,0.775887667
2023,98,0.751617826
2023,99,0.726197887
2023,100,0.716106854
2023,101,0.688273897
2023,102,0.659352171
2023,103,0.62957684
2023,104,0.596231211
2023,105,0.561770693
2023,106,0.531989456
2023,107,0.493153947
2023,108,0.4529115
2023,109,0.662219521
2024,0,0.975520943
2024,1,0.977986439
2024,2,0.999834581
2024,3,0.999766612
2024,4,0.999616493
2024,5,0.999603208
2024,6,0.999402733
2024,7,0.998493256
2024,8,0.999925266
2024,9,0.99986425
2024,10,0.999762966
2024,11,0.999736671
2024,12,0.999526223
2024,13,0.999015941
2024,14,0.999829627
2024,15,0.999722711
2024,16,0.999572583
2024,17,0.999519977
2024,18,0.999167703
2024,19,0.998529985
2024,20,0.999697029
